R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
218,0.811809,0.860622,0.790224,0.860622,0.790224,1.023907,1.009493,165.296855,0.889316,218,1.014279,0.985922,0.990071
219,0.790468,0.863997,0.763348,0.863997,0.763348,1.033904,0.973451,163.025531,0.902647,219,1.062101,0.941530,0.990644
220,0.779687,0.865901,0.735425,0.865901,0.735425,1.036707,0.957578,159.817021,0.897908,220,1.082635,0.923673,0.991057
221,0.787840,0.867636,0.714372,0.867636,0.714372,1.031341,0.972626,145.377818,0.897424,221,1.060368,0.943069,0.990185
222,0.805399,0.867711,0.680535,0.867692,0.680308,1.041910,0.984217,115.124965,0.882295,222,1.058618,0.944627,0.989605
223,0.828459,0.867396,0.647381,0.867396,0.647381,1.076950,0.979457,94.017506,0.851248,223,1.099538,0.909473,0.987457
224,0.857683,0.867836,0.604615,0.867836,0.604615,1.126947,0.969021,87.158726,0.861972,224,1.162974,0.859864,0.986470
225,0.902476,0.871130,0.538955,0.871164,0.539107,1.203685,0.954625,86.702985,0.748461,225,1.260898,0.793085,0.969759
226,0.923129,0.876466,0.488587,0.876327,0.488912,1.212755,0.969169,89.350235,0.650701,226,1.251335,0.799147,0.946923
227,0.905693,0.875496,0.449663,0.875511,0.449832,1.160126,0.993999,88.332900,0.672538,227,1.167130,0.856802,0.970373
228,0.863405,0.876757,0.407767,0.876775,0.407848,1.072077,1.025412,93.439944,0.699300,228,1.045509,0.956472,0.965906
229,0.829883,0.877873,0.364480,0.877859,0.364548,1.066376,0.990871,165.250468,0.669934,229,1.076201,0.929195,0.964949
230,0.747958,0.881298,0.304224,0.881279,0.304250,1.141272,0.834446,174.589031,0.679466,230,1.367700,0.731155,0.972151
231,0.722639,0.882320,0.273883,0.882332,0.273908,1.186657,0.775365,174.789637,0.606218,231,1.530449,0.653403,0.969395
232,0.709550,0.885741,0.265935,0.885696,0.266054,1.198362,0.753885,175.384738,0.629300,232,1.589582,0.629096,0.962683
233,0.730522,0.888720,0.272308,0.888706,0.272333,1.158804,0.802663,177.041412,0.593760,233,1.443699,0.692665,0.971045
