R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
211,0.169518,-0.612594,1.015313,-0.612594,1.015313,0.477084,0.452409,5.729452,0.914040,211,1.054542,0.948279,0.984406
212,0.169445,-0.622647,1.026031,-0.622647,1.026031,0.476308,0.452951,172.593374,0.908766,212,1.051567,0.950962,0.983144
213,0.175450,-0.632794,1.036263,-0.632794,1.036263,0.486360,0.459311,95.132093,0.904168,213,1.058891,0.944385,0.981764
214,0.176061,-0.643303,1.045955,-0.643303,1.045955,0.488145,0.459223,85.697604,0.907313,214,1.062980,0.940751,0.983365
215,0.170299,-0.653435,1.054829,-0.653435,1.054829,0.474852,0.456631,8.237938,0.905066,215,1.039904,0.961628,0.981982
216,0.169347,-0.663527,1.063691,-0.663527,1.063691,0.476749,0.452271,174.478058,0.904817,216,1.054122,0.948657,0.982508
217,0.174986,-0.674356,1.070708,-0.674356,1.070708,0.483328,0.460970,97.231692,0.911308,217,1.048503,0.953741,0.984277
218,0.176451,-0.684774,1.078516,-0.684774,1.078516,0.490160,0.458349,85.580217,0.909326,218,1.069403,0.935101,0.983468
219,0.170739,-0.695605,1.084045,-0.695605,1.084045,0.473406,0.459207,12.447614,0.903995,219,1.030922,0.970005,0.982856
220,0.169225,-0.706226,1.090133,-0.706226,1.090133,0.477192,0.451525,175.330159,0.909011,220,1.056846,0.946212,0.983890
221,0.174645,-0.716884,1.094845,-0.716884,1.094845,0.480876,0.462416,97.060319,0.908126,221,1.039922,0.961611,0.983233
222,0.176646,-0.727610,1.099801,-0.727610,1.099801,0.490567,0.458476,86.182982,0.906968,222,1.069995,0.934584,0.983687
223,0.171569,-0.738714,1.103489,-0.738714,1.103489,0.472667,0.462160,19.410427,0.908390,223,1.022735,0.977770,0.983143
224,0.169372,-0.749444,1.106890,-0.749444,1.106890,0.477999,0.451153,176.556833,0.903534,224,1.059505,0.943837,0.982024
225,0.174376,-0.760582,1.109111,-0.760582,1.109111,0.478069,0.464415,101.165428,0.906729,225,1.029401,0.971439,0.983817
226,0.176842,-0.771641,1.111156,-0.771641,1.111156,0.491067,0.458516,85.639051,0.903238,226,1.070991,0.933715,0.983104
227,0.172350,-0.783057,1.112123,-0.783057,1.112123,0.472396,0.464532,29.177418,0.909107,227,1.016929,0.983353,0.983561
228,0.169445,-0.794138,1.112971,-0.794138,1.112971,0.478154,0.451201,178.718871,0.903925,228,1.059736,0.943631,0.983005
229,0.173912,-0.805631,1.112224,-0.805631,1.112224,0.475359,0.465821,103.510482,0.909098,229,1.020477,0.979934,0.983027
230,0.176793,-0.817113,1.111030,-0.817113,1.111030,0.490019,0.459369,86.832867,0.899665,230,1.066722,0.937452,0.981833
231,0.173009,-0.828665,1.110017,-0.828665,1.110017,0.472604,0.466102,43.946376,0.907763,231,1.013949,0.986242,0.982940
232,0.169958,-0.840593,1.107495,-0.840593,1.107495,0.477993,0.452720,179.093498,0.903250,232,1.055825,0.947127,0.981877
233,0.173571,-0.852060,1.104855,-0.852060,1.104855,0.472464,0.467754,116.508101,0.910709,233,1.010071,0.990029,0.983675
234,0.176793,-0.863832,1.100641,-0.863832,1.100641,0.489357,0.459991,87.106766,0.904370,234,1.063841,0.939990,0.983166
235,0.173912,-0.876062,1.096777,-0.876062,1.096777,0.474849,0.466321,58.335529,0.904317,235,1.018289,0.982040,0.982282
236,0.170202,-0.888163,1.091242,-0.888163,1.091242,0.478342,0.453039,1.291863,0.904547,236,1.055853,0.947101,0.982110
