R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
217,0.294619,0.373481,0.363559,0.373481,0.363559,0.636516,0.589335,92.272027,0.861185,217,1.080058,0.925876,0.979434
218,0.287386,0.368654,0.367820,0.368654,0.367820,0.629267,0.581489,90.839318,0.892421,218,1.082166,0.924072,0.982607
219,0.284260,0.365094,0.365945,0.365094,0.365945,0.621134,0.582694,88.403115,0.885365,219,1.065971,0.938112,0.981296
220,0.286035,0.361693,0.359976,0.361693,0.359976,0.619259,0.588108,90.387891,0.889787,220,1.052968,0.949697,0.982169
221,0.285399,0.357471,0.350780,0.357471,0.350780,0.610623,0.595100,102.560684,0.856507,221,1.026085,0.974578,0.978872
222,0.282856,0.353682,0.339233,0.353682,0.339233,0.603964,0.596300,155.038647,0.868358,222,1.012853,0.987310,0.980574
223,0.279544,0.351551,0.329072,0.351551,0.329072,0.609168,0.584283,3.880415,0.874384,223,1.042591,0.959149,0.981032
224,0.275914,0.349809,0.322568,0.349809,0.322568,0.612432,0.573623,6.502771,0.861956,224,1.067655,0.936632,0.980603
225,0.282750,0.349153,0.320536,0.349153,0.320536,0.616884,0.583592,0.388286,0.842126,225,1.057047,0.946032,0.975324
226,0.278776,0.346789,0.325069,0.346789,0.325069,0.610977,0.580952,175.031839,0.868283,226,1.051681,0.950858,0.980981
227,0.282193,0.344998,0.332128,0.344998,0.332128,0.610151,0.588870,166.636629,0.880022,227,1.036138,0.965122,0.981885
228,0.285081,0.344014,0.341397,0.344014,0.341397,0.604040,0.600915,89.408092,0.876271,228,1.005201,0.994826,0.982200
229,0.287837,0.343269,0.352403,0.343269,0.352403,0.621978,0.589226,86.795371,0.882108,229,1.055585,0.947342,0.980461
230,0.287095,0.342098,0.358606,0.342098,0.358606,0.626823,0.583164,89.137491,0.880284,230,1.074864,0.930350,0.981655
231,0.287890,0.342070,0.361187,0.342070,0.361187,0.628091,0.583598,94.104985,0.865037,231,1.076239,0.929162,0.981483
232,0.288817,0.342332,0.359875,0.342332,0.359875,0.624474,0.588869,98.368366,0.874034,232,1.060462,0.942985,0.981497
233,0.293295,0.343272,0.352853,0.343272,0.352853,0.625382,0.597131,92.789128,0.868426,233,1.047311,0.954826,0.978174
234,0.285479,0.343639,0.345702,0.343639,0.345702,0.609434,0.596427,76.864455,0.872727,234,1.021809,0.978657,0.981464
235,0.280763,0.345393,0.337305,0.345393,0.337305,0.602713,0.593116,21.551512,0.884610,235,1.016181,0.984077,0.981204
236,0.278193,0.346681,0.329225,0.346681,0.329225,0.607701,0.582862,1.543730,0.886734,236,1.042615,0.959127,0.981630
237,0.278670,0.348627,0.325117,0.348627,0.325117,0.612604,0.579189,174.142127,0.874278,237,1.057692,0.945455,0.980654
