R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
212,0.125819,-0.438368,3.769718,-0.438368,3.769718,0.400713,0.399781,4.592781,0.903658,212,1.002331,0.997674,0.979949
213,0.125140,-0.440493,3.774364,-0.440493,3.774364,0.400289,0.398046,0.727444,0.904255,213,1.005635,0.994397,0.979573
214,0.125374,-0.442839,3.778941,-0.442839,3.778941,0.401683,0.397407,3.483491,0.909852,214,1.010760,0.989354,0.981315
215,0.125398,-0.445173,3.783667,-0.445173,3.783667,0.399823,0.399330,156.744390,0.910022,215,1.001235,0.998767,0.980959
216,0.125398,-0.447611,3.788339,-0.447611,3.788339,0.400903,0.398255,179.143694,0.910022,216,1.006650,0.993394,0.981049
217,0.125047,-0.449762,3.792556,-0.449762,3.792556,0.400142,0.397895,172.643974,0.913027,217,1.005645,0.994386,0.981898
218,0.125281,-0.452248,3.796758,-0.452248,3.796758,0.400001,0.398780,173.282405,0.895949,218,1.003062,0.996948,0.978790
219,0.125047,-0.454434,3.801057,-0.454434,3.801057,0.399685,0.398350,169.030760,0.901972,219,1.003353,0.996659,0.980997
220,0.125094,-0.456727,3.804710,-0.456727,3.804710,0.401193,0.397001,178.746460,0.907814,220,1.010557,0.989553,0.980554
221,0.125023,-0.458985,3.808842,-0.458985,3.808842,0.399421,0.398538,172.750650,0.912857,221,1.002217,0.997788,0.981895
222,0.125023,-0.461202,3.812668,-0.461202,3.812668,0.400091,0.397871,4.384561,0.905688,222,1.005578,0.994453,0.981174
223,0.124719,-0.463123,3.816418,-0.463123,3.816418,0.400430,0.396567,1.674187,0.907385,223,1.009741,0.990353,0.980046
224,0.125094,-0.465886,3.819978,-0.465886,3.819978,0.400263,0.397923,166.876617,0.906197,224,1.005880,0.994154,0.979566
225,0.125211,-0.467894,3.823288,-0.467894,3.823288,0.399703,0.398854,145.271891,0.892284,225,1.002129,0.997876,0.978867
226,0.124649,-0.470071,3.827056,-0.470071,3.827056,0.399889,0.396880,177.376288,0.904587,226,1.007580,0.992477,0.979584
227,0.124860,-0.472035,3.830371,-0.472035,3.830371,0.399523,0.397914,159.260064,0.908406,227,1.004043,0.995973,0.980068
228,0.124883,-0.474241,3.833634,-0.474241,3.833634,0.399367,0.398144,90.817024,0.908577,228,1.003071,0.996938,0.981514
229,0.124508,-0.476490,3.836404,-0.476490,3.836404,0.399506,0.396813,177.471186,0.911402,229,1.006785,0.993261,0.980555
230,0.124579,-0.478528,3.839440,-0.478528,3.839440,0.398641,0.397898,137.645294,0.904078,230,1.001870,0.998134,0.979934
231,0.124625,-0.480132,3.842301,-0.480132,3.842301,0.398667,0.398021,106.487537,0.913896,231,1.001623,0.998380,0.981295
232,0.124368,-0.482459,3.844874,-0.482459,3.844874,0.399252,0.396618,2.801000,0.890074,232,1.006641,0.993403,0.977018
