R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
218,0.417602,2.078415,2.174745,2.078415,2.174745,0.745121,0.713585,7.564397,0.903213,218,1.044193,0.957677,0.989061
219,0.427047,2.088889,2.138472,2.088889,2.138472,0.745838,0.729024,85.353397,0.902177,219,1.023063,0.977457,0.988752
220,0.434783,2.098938,2.101157,2.098938,2.101157,0.770221,0.718732,91.300806,0.902948,220,1.071638,0.933151,0.989278
221,0.436013,2.109119,2.063516,2.109119,2.063516,0.773549,0.717665,92.186535,0.895266,221,1.077868,0.927757,0.988583
222,0.431072,2.119336,2.025193,2.119336,2.025193,0.753485,0.728425,91.561272,0.901110,222,1.034402,0.966742,0.988714
223,0.421855,2.129557,1.986327,2.129557,1.986327,0.743817,0.722117,5.792003,0.904709,223,1.030051,0.970826,0.989340
224,0.415725,2.139622,1.946592,2.139622,1.946592,0.754410,0.701631,4.840779,0.898328,224,1.075224,0.930039,0.988253
225,0.418144,2.149673,1.906560,2.149673,1.906560,0.751552,0.708397,6.440670,0.904385,225,1.060919,0.942579,0.989368
226,0.426735,2.159059,1.865709,2.159059,1.865709,0.739991,0.734246,32.185398,0.903497,226,1.007824,0.992236,0.988815
227,0.435304,2.168592,1.824378,2.168592,1.824378,0.764712,0.724778,91.043581,0.905183,227,1.055098,0.947780,0.989267
228,0.439349,2.178175,1.781932,2.178175,1.781932,0.776162,0.720722,92.052941,0.899364,228,1.076924,0.928571,0.989040
229,0.436034,2.187590,1.739150,2.187590,1.739150,0.764067,0.726607,92.515586,0.893707,229,1.051555,0.950973,0.988420
230,0.427986,2.196723,1.695645,2.196723,1.695645,0.740737,0.735657,11.100826,0.903338,230,1.006906,0.993141,0.989252
231,0.420646,2.206085,1.651148,2.206085,1.651148,0.754310,0.710030,5.080114,0.902115,231,1.062363,0.941298,0.988679
232,0.419833,2.215043,1.605918,2.215043,1.605918,0.756758,0.706365,5.713811,0.895587,232,1.071341,0.933410,0.988245
233,0.426359,2.224013,1.560056,2.224013,1.560056,0.746497,0.727207,10.484334,0.904688,233,1.026526,0.974159,0.988829
234,0.435951,2.232689,1.513423,2.232689,1.513423,0.759090,0.731231,90.304108,0.898215,234,1.038099,0.963300,0.988792
235,0.441831,2.241981,1.465897,2.241981,1.465897,0.777695,0.723364,92.063822,0.905252,235,1.075109,0.930138,0.989516
236,0.441476,2.249611,1.417316,2.249611,1.417316,0.774047,0.726190,92.595864,0.901769,236,1.065902,0.938172,0.988884
