R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
218,0.223421,0.338533,3.968392,0.338533,3.968392,0.538233,0.528524,88.876171,0.904365,218,1.018371,0.981961,0.984075
219,0.223541,0.339314,3.962311,0.339314,3.962311,0.540029,0.527047,90.708991,0.904848,219,1.024631,0.975961,0.984963
220,0.221799,0.339889,3.955833,0.339889,3.955833,0.531906,0.530926,54.053426,0.904878,220,1.001844,0.998159,0.983856
221,0.220534,0.340304,3.949442,0.340304,3.949442,0.534119,0.525711,10.186536,0.911057,221,1.015994,0.984258,0.985496
222,0.222276,0.340894,3.942882,0.340894,3.942882,0.533559,0.530421,51.808243,0.903875,222,1.005916,0.994119,0.984046
223,0.223851,0.341489,3.935812,0.341489,3.935812,0.540716,0.527108,90.957044,0.906103,223,1.025817,0.974832,0.984312
224,0.223183,0.342089,3.928712,0.342089,3.928712,0.538446,0.527750,91.143326,0.910525,224,1.020268,0.980135,0.985614
225,0.221417,0.342325,3.921102,0.342325,3.921102,0.531908,0.530010,27.448394,0.903320,225,1.003582,0.996431,0.983933
226,0.220892,0.343053,3.913344,0.343053,3.913344,0.533482,0.527193,15.958703,0.904124,226,1.011929,0.988211,0.983321
227,0.222515,0.343122,3.905544,0.343122,3.905544,0.534771,0.529786,79.646893,0.904846,227,1.009411,0.990677,0.984583
228,0.223684,0.343523,3.897793,0.343523,3.897793,0.540413,0.527010,91.297339,0.908375,228,1.025431,0.975200,0.984507
229,0.222658,0.343976,3.889133,0.343976,3.889133,0.535836,0.529073,88.728316,0.900062,229,1.012783,0.987378,0.983814
230,0.220725,0.344230,3.880661,0.344230,3.880661,0.533036,0.527236,8.818550,0.910607,230,1.011000,0.989119,0.985561
231,0.221226,0.344685,3.871572,0.344685,3.871572,0.533451,0.528022,20.208806,0.905492,231,1.010282,0.989823,0.984756
232,0.223207,0.344798,3.862977,0.344798,3.862977,0.536811,0.529414,87.537563,0.906437,232,1.013973,0.986219,0.984630
233,0.223469,0.345044,3.853748,0.345044,3.853748,0.539609,0.527289,92.101982,0.911693,233,1.023365,0.977169,0.985529
234,0.222204,0.345123,3.843686,0.345123,3.843686,0.533654,0.530155,80.397420,0.902367,234,1.006600,0.993443,0.983626
235,0.220939,0.345154,3.833849,0.345154,3.833849,0.533563,0.527227,15.668725,0.908511,235,1.012016,0.988126,0.985051
236,0.221894,0.345539,3.823787,0.345539,3.823787,0.533199,0.529867,38.759484,0.908227,236,1.006288,0.993751,0.984593
237,0.223135,0.345750,3.813253,0.345750,3.813253,0.538312,0.527769,88.296012,0.903205,237,1.019975,0.980416,0.983693
238,0.222992,0.345762,3.802353,0.345762,3.802353,0.538054,0.527683,92.463571,0.909746,238,1.019653,0.980726,0.985290
