R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
217,0.449293,0.159814,0.446520,0.159834,0.446745,0.823634,0.694553,95.208624,0.402519,217,1.185848,0.843278,0.890370
218,0.429582,0.148535,0.478787,0.148535,0.478787,0.775272,0.705509,90.706029,0.873603,218,1.098884,0.910014,0.981035
219,0.424353,0.139865,0.489691,0.139865,0.489691,0.760497,0.710460,87.965067,0.846382,219,1.070430,0.934204,0.981551
220,0.420647,0.131450,0.493062,0.131450,0.493062,0.752935,0.711329,87.134394,0.820740,220,1.058492,0.944740,0.976333
221,0.417257,0.123490,0.496319,0.123490,0.496319,0.744829,0.713275,90.903320,0.893064,221,1.044239,0.957635,0.985568
222,0.416863,0.116255,0.492445,0.116321,0.492619,0.745490,0.711969,91.937036,0.860668,222,1.047082,0.955035,0.981651
223,0.420962,0.108709,0.484836,0.108709,0.484836,0.757604,0.707475,92.841158,0.830003,223,1.070857,0.933831,0.979305
224,0.423853,0.102078,0.474834,0.102078,0.474834,0.764679,0.705743,91.800106,0.883315,224,1.083508,0.922928,0.982426
225,0.446323,0.093120,0.443307,0.093242,0.443648,0.822562,0.690862,86.369845,0.490808,225,1.190632,0.839890,0.921862
226,0.445666,0.088111,0.424733,0.088064,0.424984,0.815512,0.695808,86.577051,0.574072,226,1.172036,0.853216,0.937217
227,0.444878,0.083392,0.397790,0.083480,0.398032,0.806623,0.702232,88.258458,0.616163,227,1.148656,0.870582,0.934319
228,0.441146,0.075542,0.374370,0.075511,0.374435,0.786994,0.713709,83.849640,0.688456,228,1.102682,0.906880,0.949193
229,0.431448,0.071053,0.351091,0.071010,0.351173,0.749474,0.732964,84.103275,0.729937,229,1.022525,0.977971,0.961943
230,0.420595,0.063940,0.326327,0.064000,0.326402,0.762092,0.702694,4.152717,0.695780,230,1.084529,0.922060,0.959127
231,0.414813,0.062922,0.315563,0.062976,0.315640,0.782061,0.675338,178.374658,0.600963,231,1.158029,0.863536,0.941879
232,0.412632,0.056607,0.309795,0.056592,0.309813,0.784032,0.670099,1.636386,0.671711,232,1.170024,0.854683,0.951864
233,0.417993,0.055421,0.319045,0.055434,0.319065,0.775986,0.685844,2.071331,0.565240,233,1.131432,0.883836,0.921335
234,0.419885,0.052815,0.336375,0.052815,0.336375,0.752386,0.710559,179.221194,0.724399,234,1.058865,0.944407,0.962789
235,0.428137,0.047454,0.357971,0.047621,0.358203,0.749555,0.727259,82.415696,0.780717,235,1.030658,0.970254,0.967198
236,0.437913,0.046664,0.383453,0.046675,0.383475,0.787781,0.707771,89.919730,0.666181,236,1.113045,0.898437,0.951003
