R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
218,0.698706,1.280348,0.439282,1.280375,0.439524,1.016089,0.875534,89.940916,0.583888,218,1.160537,0.86167,0.969349
219,0.699453,1.270311,0.369566,1.270328,0.369647,0.973803,0.914529,88.759409,0.64966,221,1.064814,0.939131,0.953092
220,0.68162,1.268371,0.33907,1.268319,0.339279,0.939837,0.923422,174.635905,0.572931,222,1.017777,0.982534,0.951238
221,0.662031,1.265975,0.308464,1.266005,0.308514,0.96931,0.869612,178.499035,0.677817,223,1.114646,0.897146,0.950242
222,0.641519,1.265089,0.282745,1.265103,0.28277,0.993182,0.822414,179.719165,0.680028,224,1.207644,0.828059,0.945432
223,0.635084,1.262408,0.26112,1.262414,0.261202,1.01193,0.799081,178.108054,0.60315,225,1.266367,0.789661,0.945914
224,0.626277,1.259866,0.249867,1.25985,0.249915,1.024545,0.778298,178.41452,0.624395,226,1.316392,0.759652,0.943943
225,0.621138,1.260171,0.244887,1.260175,0.2449,1.034801,0.764261,178.236429,0.618151,227,1.353989,0.738558,0.943144
226,0.628847,1.259375,0.253136,1.25928,0.253239,1.026797,0.779777,177.318576,0.63028,228,1.316783,0.759427,0.941908
227,0.648261,1.257062,0.272599,1.257085,0.272688,1.006071,0.82041,176.16935,0.596389,229,1.226303,0.815459,0.940124
228,0.677404,1.255966,0.301925,1.255967,0.30209,0.973054,0.886381,175.354648,0.553179,230,1.097783,0.910927,0.93808
229,0.699255,1.254158,0.331771,1.25415,0.331833,0.945497,0.941642,166.068924,0.697154,231,1.004094,0.995923,0.954909
