R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
218,0.198166,0.003109,0.342053,0.003109,0.342053,0.527814,0.478032,85.695343,0.885071,218,1.104140,0.905682,0.979107
219,0.193757,0.004334,0.356962,0.004334,0.356962,0.509108,0.484570,79.263143,0.898753,219,1.050638,0.951802,0.980584
220,0.191764,0.005415,0.367060,0.005415,0.367060,0.500903,0.487444,80.714398,0.898321,220,1.027611,0.973131,0.981982
221,0.194986,0.007170,0.374293,0.007170,0.374293,0.515148,0.481927,87.567670,0.900278,221,1.068934,0.935512,0.983167
222,0.195368,0.008709,0.376673,0.008709,0.376673,0.519018,0.479270,84.561844,0.896170,222,1.082934,0.923417,0.982204
223,0.191891,0.010847,0.374756,0.010847,0.374756,0.503621,0.485134,75.484150,0.894744,223,1.038106,0.963292,0.979921
224,0.191150,0.013158,0.369648,0.013158,0.369648,0.499307,0.487434,77.153710,0.900857,224,1.024359,0.976220,0.981391
225,0.194520,0.015864,0.360672,0.015864,0.360672,0.514295,0.481573,84.315588,0.889380,225,1.067947,0.936376,0.982443
226,0.195495,0.018670,0.347451,0.018670,0.347451,0.519666,0.478984,81.310452,0.889740,226,1.084933,0.921716,0.981275
227,0.194223,0.021353,0.328033,0.021353,0.328033,0.510999,0.483940,75.386764,0.874720,227,1.055914,0.947046,0.978274
228,0.197975,0.024085,0.301172,0.024085,0.301172,0.523363,0.481634,76.849363,0.769786,228,1.086639,0.920269,0.970591
229,0.198780,0.026885,0.279058,0.026885,0.279058,0.522105,0.484759,72.095651,0.877667,229,1.077039,0.928471,0.980296
230,0.192400,0.030128,0.258761,0.030128,0.258761,0.512169,0.478302,21.658883,0.855621,230,1.070806,0.933876,0.979180
231,0.190789,0.034873,0.251598,0.034873,0.251598,0.517573,0.469345,12.668756,0.850054,231,1.102755,0.906820,0.977838
232,0.194223,0.039663,0.257464,0.039663,0.257464,0.508447,0.486369,27.658086,0.867660,232,1.045394,0.956577,0.977856
233,0.196110,0.045850,0.272485,0.045850,0.272485,0.507974,0.491550,53.096023,0.816882,233,1.033413,0.967667,0.973536
234,0.200985,0.053266,0.296110,0.053266,0.296110,0.532509,0.480558,82.859135,0.839162,234,1.108106,0.902441,0.972413
235,0.201218,0.059741,0.313759,0.059741,0.313759,0.545264,0.469862,82.922891,0.831729,235,1.160478,0.861714,0.975141
236,0.197063,0.065807,0.324935,0.065807,0.324935,0.524238,0.478617,82.536941,0.868738,236,1.095318,0.912977,0.977654
