R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
217,0.145865,0.973460,0.189759,0.973460,0.189759,0.438147,0.423878,103.349326,0.901235,217,1.033663,0.967433,0.979479
218,0.145751,0.974809,0.190611,0.974809,0.190611,0.438374,0.423327,103.104595,0.900531,218,1.035546,0.965674,0.978564
219,0.145956,0.976898,0.190302,0.976898,0.190302,0.439357,0.422974,102.563514,0.903266,219,1.038733,0.962711,0.980242
220,0.145591,0.978985,0.189193,0.978985,0.189193,0.437169,0.424029,103.659941,0.899544,220,1.030988,0.969943,0.978466
221,0.145796,0.981145,0.188165,0.981145,0.188165,0.436921,0.424867,106.393794,0.895835,221,1.028372,0.972411,0.978271
222,0.145705,0.982672,0.188142,0.982672,0.188142,0.436896,0.424626,106.371131,0.884859,222,1.028896,0.971915,0.979908
223,0.145477,0.983888,0.187846,0.983876,0.187874,0.436394,0.424449,103.017784,0.898840,223,1.028142,0.972628,0.978149
224,0.145819,0.985383,0.188883,0.985383,0.188883,0.438026,0.423862,103.445796,0.875890,224,1.033416,0.967664,0.976705
225,0.145796,0.986609,0.190265,0.986609,0.190265,0.437560,0.424247,102.841116,0.867631,225,1.031380,0.969575,0.978121
226,0.146047,0.987777,0.190493,0.987784,0.190526,0.438878,0.423700,103.247659,0.884086,226,1.035823,0.965416,0.978158
227,0.145979,0.988517,0.191259,0.988517,0.191259,0.438446,0.423920,103.997002,0.861264,227,1.034266,0.966869,0.974203
228,0.146230,0.989444,0.190282,0.989423,0.190304,0.437846,0.425230,104.995056,0.880349,228,1.029670,0.971185,0.976918
229,0.146298,0.989940,0.189585,0.989940,0.189585,0.438494,0.424800,106.058016,0.872584,229,1.032235,0.968771,0.976482
230,0.146093,0.990213,0.188568,0.990221,0.188601,0.436946,0.425707,107.369766,0.884362,230,1.026403,0.974277,0.978165
231,0.145979,0.990517,0.188964,0.990505,0.188993,0.436485,0.425824,104.841639,0.888544,231,1.025037,0.975575,0.976954
232,0.146115,0.990508,0.188879,0.990508,0.188879,0.437385,0.425346,107.460373,0.870920,232,1.028303,0.972476,0.975784
233,0.146366,0.990261,0.189962,0.990261,0.189962,0.438166,0.425317,107.693661,0.885428,233,1.030209,0.970677,0.977609
234,0.146526,0.990050,0.190861,0.990038,0.190890,0.439105,0.424870,103.768450,0.878728,234,1.033505,0.967581,0.977409
235,0.146549,0.989680,0.191506,0.989680,0.191506,0.439567,0.424490,106.134033,0.875477,235,1.035516,0.965702,0.978231
236,0.146503,0.989144,0.191243,0.989144,0.191243,0.438691,0.425205,103.242443,0.877186,236,1.031716,0.969259,0.977034
