R,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
217,0.524984,2.311757,6.247346,2.311757,6.247346,0.852111,0.784440,87.914276,0.896477,217,1.086266,0.920585,0.988066
218,0.509890,2.324044,6.255495,2.324044,6.255495,0.815286,0.796300,8.052127,0.894931,218,1.023842,0.976713,0.987884
219,0.496687,2.336872,6.266896,2.336872,6.266896,0.842726,0.750424,0.929745,0.898002,219,1.123000,0.890472,0.988763
220,0.493380,2.349341,6.277409,2.349341,6.277409,0.849637,0.739363,0.165814,0.892022,220,1.149146,0.870211,0.987459
221,0.501834,2.361829,6.285993,2.361829,6.285993,0.833086,0.766974,179.682206,0.899659,221,1.086198,0.920642,0.988563
222,0.516977,2.373706,6.294595,2.373706,6.294595,0.818377,0.804318,85.408368,0.893189,222,1.017480,0.982820,0.987743
223,0.531349,2.385436,6.304613,2.385436,6.304613,0.869989,0.777636,88.629564,0.883434,223,1.118761,0.893846,0.987979
224,0.538063,2.397014,6.315744,2.397014,6.315744,0.892338,0.767739,88.857997,0.895057,224,1.162295,0.860367,0.988624
225,0.534432,2.408888,6.325062,2.408888,6.325062,0.877293,0.775636,88.767549,0.892023,225,1.131063,0.884124,0.988298
226,0.521875,2.421102,6.332656,2.421102,6.332656,0.831681,0.798951,86.077034,0.900509,226,1.040965,0.960647,0.988136
227,0.506683,2.433344,6.340405,2.433344,6.340405,0.830070,0.777198,2.863578,0.895967,227,1.068029,0.936304,0.987928
228,0.497134,2.445685,6.350682,2.445685,6.350682,0.850336,0.744377,1.000414,0.892865,228,1.142345,0.875392,0.988236
229,0.498701,2.458010,6.360066,2.458010,6.360066,0.847808,0.748949,0.619304,0.894042,229,1.131997,0.883395,0.988760
230,0.509592,2.470217,6.368450,2.470217,6.368450,0.824981,0.786482,1.480730,0.891652,230,1.048950,0.953334,0.987829
231,0.524710,2.481946,6.376634,2.481946,6.376634,0.840589,0.794778,87.910488,0.901493,231,1.057640,0.945501,0.988616
232,0.537043,2.493561,6.385670,2.493561,6.385670,0.883567,0.773891,88.459715,0.892576,232,1.141721,0.875871,0.987856
233,0.538784,2.505149,6.395894,2.505149,6.395894,0.890094,0.770706,88.730529,0.894355,233,1.154908,0.865870,0.989113
234,0.531772,2.517292,6.404554,2.517292,6.404554,0.862593,0.784927,88.195260,0.899498,234,1.098947,0.909962,0.988834
235,0.517822,2.529341,6.410587,2.529341,6.410587,0.814857,0.809114,36.618376,0.901303,235,1.007097,0.992953,0.988513
236,0.504395,2.541284,6.417635,2.541284,6.417635,0.840533,0.764057,1.855023,0.900273,236,1.100092,0.909015,0.988163
237,0.498999,2.553427,6.426716,2.553427,6.426716,0.851701,0.745972,0.826267,0.891792,237,1.141733,0.875862,0.987987
